link,language,term,platform,channel,title,description,date,views,duration,tags,categories,age_limit,like_count,text,pretty_text,recency
dWXbTAMpeBQ,es,coro del vertedero en aumento,youtube,Naturgy,"Desperdicios, residuos, emisiones… ¡todo se reduce cuando hablamos de biometano!","Desperdicios, residuos, emisiones… ¡todo se reduce cuando hablamos de biometano! Te contamos un poco más sobre las nuevas 20 plantas que están por venir 🌱🆕👀",2025-09-19 00:00:00,870,50,(),Science & Technology,0,9.0,"Desperdicios, residuos, emisiones… ¡todo se reduce cuando hablamos de biometano!Desperdicios, residuos, emisiones… ¡todo se reduce cuando hablamos de biometano! Te contamos un poco más sobre las nuevas 20 plantas que están por venir 🌱🆕👀Naturgy","Title: Desperdicios, residuos, emisiones… ¡todo se reduce cuando hablamos de biometano!

Channel: Naturgy

Description: Desperdicios, residuos, emisiones… ¡todo se reduce cuando hablamos de biometano! Te contamos un poco más sobre las nuevas 20 plantas que están por venir 🌱🆕👀

",28
pAaamp5hEfg,es,eliminación de luto de datos,youtube,Gaby Pérez Tanatóloga,3 puntos para quitarse el luto #saludemocional #tanatologia #saludmental #bienestar #luto,,2023-06-15 00:00:00,180248,60,(),People & Blogs,0,9912.0,3 puntos para quitarse el luto #saludemocional #tanatologia #saludmental #bienestar #lutoGaby Pérez Tanatóloga,"Title: 3 puntos para quitarse el luto #saludemocional #tanatologia #saludmental #bienestar #luto

Channel: Gaby Pérez Tanatóloga

Description: 

",855
y3NBCZDW4DY,es,eliminación de luto de datos,youtube,La Vida Como Tal,Cuando Muere...   #frases #reflexiones,Cuando Muere...   #frases #reflexiones,2023-03-30 00:00:00,977878,7,"('#sermejor', '#norendirse', '#consejos', '#pazinterior', '#motivacion', '#frasesmotivadoras', '#frasespositivas', '#crecimientoespiritual', '#crecimientopersonal', '#inteligenciaemocional', '#actitud', '#comosermejorpersona', 'empezardenuevo', '#superarelmiedo', '#autoayuda', '#serfeliz', '#psicologia', '#viral', '#cuando te hacen daño', '#pazytranquilidad', '#amor', '#expareja', '#amordepareja', '#exito', '#sabiduria', '#espiritualidad', '#saludmental', '#afirmaciones', '#mejorpersona', '#comunicacion', '#valoresyprincipios', '#videomotivador', '#shortmotivador', '#lavida', '#frasesdiarias')",People & Blogs,0,7358.0,Cuando Muere...   #frases #reflexionesCuando Muere...   #frases #reflexionesLa Vida Como Tal,"Title: Cuando Muere...   #frases #reflexiones

Channel: La Vida Como Tal

Description: Cuando Muere...   #frases #reflexiones

",932
vyyQsFX6pJI,es,eliminación de luto de datos,youtube,Laura DE BLAS,Supresión de los datos personales del difunto.,"🚨 OJO, ¿Sabías que esto era posible?

⚖️ En base al artículo 3 LOPDGDD, las personas vinculadas al fallecido (familiares o sus herederos, por ejemplo), tienen el derecho de dirigirse al responsable o encargado del tratamiento de datos para solicitar el acceso, rectificación o supresión de los datos personales del fallecido.

👉 Para cualquier duda, contáctame 📩


#lopdgdd #rgpd #difunto #protecciodedatos #privacidad #acceso #abogados",2024-03-04 00:00:00,212,16,(),People & Blogs,0,4.0,"Supresión de los datos personales del difunto.🚨 OJO, ¿Sabías que esto era posible?

⚖️ En base al artículo 3 LOPDGDD, las personas vinculadas al fallecido (familiares o sus herederos, por ejemplo), tienen el derecho de dirigirse al responsable o encargado del tratamiento de datos para solicitar el acceso, rectificación o supresión de los datos personales del fallecido.

👉 Para cualquier duda, contáctame 📩


#lopdgdd #rgpd #difunto #protecciodedatos #privacidad #acceso #abogadosLaura DE BLAS","Title: Supresión de los datos personales del difunto.

Channel: Laura DE BLAS

Description: 🚨 OJO, ¿Sabías que esto era posible?

⚖️ En base al artículo 3 LOPDGDD, las personas vinculadas al fallecido (familiares o sus herederos, por ejemplo), tienen el derecho de dirigirse al responsable o encargado del tratamiento de datos para solicitar el acceso, rectificación o supresión de los datos personales del fallecido.

👉 Para cualquier duda, contáctame 📩


#lopdgdd #rgpd #difunto #protecciodedatos #privacidad #acceso #abogados

",592
FNlFgTc3alo,es,orígenes del anhelo del algoritmo,youtube,Melissa Sáenz Huerta,El origen del algoritmo,Fuente: https://www.tiempo.com/ram/394852/origen-del-algoritmo-muhammad-ibn-musa-al-khwarizmi/ y https://www.bbc.com/mundo/noticias-44933192,2021-04-12 00:00:00,1109,179,(),People & Blogs,0,30.0,El origen del algoritmoFuente: https://www.tiempo.com/ram/394852/origen-del-algoritmo-muhammad-ibn-musa-al-khwarizmi/ y https://www.bbc.com/mundo/noticias-44933192Melissa Sáenz Huerta,"Title: El origen del algoritmo

Channel: Melissa Sáenz Huerta

Description: Fuente: https://www.tiempo.com/ram/394852/origen-del-algoritmo-muhammad-ibn-musa-al-khwarizmi/ y https://www.bbc.com/mundo/noticias-44933192

",1649
8SytEuulc9M,fr,Cobalt se souvient du toucher,youtube,GIMS,GIMS & KEBLACK - TOUCHÉ (Clip officiel),"GIMS & KEBLACK - TOUCHÉ (Clip officiel)
TOUCHÉ disponible en streaming : https://bfan.link/touche-gims

Abonne-toi à la chaîne : https://www.youtube.com/channel/UCCB1Byx5yTbLpQaV-rlfmtA

Facebook : https://www.facebook.com/gims
Instagram :https://www.instagram.com/gims/
Twitter : https://twitter.com/GIMS/
TikTok : https://www.tiktok.com/@gims_off?_t=8diEFyjbrYY&_r=1
Snapchat : Warano75

#GIMS #KeBlack #Touché",2025-04-21 00:00:00,14520748,176,"('gims keblack clip', 'gims keblack touché', 'gims keblack new clip', 'keblack', 'touché', 'gims clip', 'maitre gims keblack')",Music,0,122033.0,"GIMS & KEBLACK - TOUCHÉ (Clip officiel)GIMS & KEBLACK - TOUCHÉ (Clip officiel)
TOUCHÉ disponible en streaming : https://bfan.link/touche-gims

Abonne-toi à la chaîne : https://www.youtube.com/channel/UCCB1Byx5yTbLpQaV-rlfmtA

Facebook : https://www.facebook.com/gims
Instagram :https://www.instagram.com/gims/
Twitter : https://twitter.com/GIMS/
TikTok : https://www.tiktok.com/@gims_off?_t=8diEFyjbrYY&_r=1
Snapchat : Warano75

#GIMS #KeBlack #TouchéGIMS","Title: GIMS & KEBLACK - TOUCHÉ (Clip officiel)

Channel: GIMS

Description: GIMS & KEBLACK - TOUCHÉ (Clip officiel)
TOUCHÉ disponible en streaming : https://bfan.link/touche-gims

Abonne-toi à la chaîne : https://www.youtube.com/channel/UCCB1Byx5yTbLpQaV-rlfmtA

Facebook : https://www.facebook.com/gims
Instagram :https://www.instagram.com/gims/
Twitter : https://twitter.com/GIMS/
TikTok : https://www.tiktok.com/@gims_off?_t=8diEFyjbrYY&_r=1
Snapchat : Warano75

#GIMS #KeBlack #Touché

",179
rjrVTMVct6I,fr,ascendance qui murmure du pétrole,youtube,Christian Vianney Digital Petroleum Engineer ,une solution low cost pour faire produire un puits de pétrole en perte d'énergie,"Il arrive par moment que certains puits de pétrole ne produisent plus par manque d'énergie (pression) , les solutions de les faire produire en basses pression sont très adaptées",2021-02-10 00:00:00,3752,26,(),People & Blogs,0,53.0,"une solution low cost pour faire produire un puits de pétrole en perte d'énergieIl arrive par moment que certains puits de pétrole ne produisent plus par manque d'énergie (pression) , les solutions de les faire produire en basses pression sont très adaptéesChristian Vianney Digital Petroleum Engineer ","Title: une solution low cost pour faire produire un puits de pétrole en perte d'énergie

Channel: Christian Vianney Digital Petroleum Engineer 

Description: Il arrive par moment que certains puits de pétrole ne produisent plus par manque d'énergie (pression) , les solutions de les faire produire en basses pression sont très adaptées

",1710
F9nx-ZCn6sU,fr,ascendance qui murmure du pétrole,youtube,Éthique et tac,"Le Pétrole, On n'en parle JAMAIS !","Source: https://www.youtube.com/watch?v=oweVFXFFh04 
Jean-Marc Jancovici - 02/11/2022
#Jancovici #environnement #climat",2025-05-01 00:00:00,133334,37,(),Science & Technology,0,1542.0,"Le Pétrole, On n'en parle JAMAIS !Source: https://www.youtube.com/watch?v=oweVFXFFh04 
Jean-Marc Jancovici - 02/11/2022
#Jancovici #environnement #climatÉthique et tac","Title: Le Pétrole, On n'en parle JAMAIS !

Channel: Éthique et tac

Description: Source: https://www.youtube.com/watch?v=oweVFXFFh04 
Jean-Marc Jancovici - 02/11/2022
#Jancovici #environnement #climat

",169
n2P4m1cfkzY,fr,confession de chaleur du serveur,youtube,ademe,Valoriser la chaleur des serveurs informatiques,"4% des émissions mondiales de gaz à effets de serre sont dues à la production et à l’utilisation du numérique. Découvrez comment engager une forme de sobriété, une forme de modération des usages.",2020-06-11 00:00:00,673,126,"('ademe', 'environnement', 'énergie', 'numérique', 'empreinte environnementale', 'sobriété', 'consommer autrement', 'Climat')",Nonprofits & Activism,0,12.0,"Valoriser la chaleur des serveurs informatiques4% des émissions mondiales de gaz à effets de serre sont dues à la production et à l’utilisation du numérique. Découvrez comment engager une forme de sobriété, une forme de modération des usages.ademe","Title: Valoriser la chaleur des serveurs informatiques

Channel: ademe

Description: 4% des émissions mondiales de gaz à effets de serre sont dues à la production et à l’utilisation du numérique. Découvrez comment engager une forme de sobriété, une forme de modération des usages.

",1954
daqOP77K4AY,fr,confession de chaleur du serveur,youtube,Le catho de service,Tuto confession : comment faire ?,,2025-05-01 00:00:00,13851,180,(),News & Politics,0,1180.0,Tuto confession : comment faire ?Le catho de service,"Title: Tuto confession : comment faire ?

Channel: Le catho de service

Description: 

",169
XuF2FHbv0sM,fr,la chorale d'une décharge se lève,youtube,Choeur Montjoie Saint Denis,Chœur Montjoie Saint-Denis • De La France Qui Se Lève,"• Chœur Montjoie Saint-Denis
• Chants de France VIII
• De La France Qui Se Lève",2023-02-21 00:00:00,14669,160,"('Chœur', 'choeur', 'Montjoie', 'Saint', 'Denis', 'Saint-denis', 'chant', 'chants', 'france', 'europe', 'tradition')",Music,0,227.0,"Chœur Montjoie Saint-Denis • De La France Qui Se Lève• Chœur Montjoie Saint-Denis
• Chants de France VIII
• De La France Qui Se LèveChoeur Montjoie Saint Denis","Title: Chœur Montjoie Saint-Denis • De La France Qui Se Lève

Channel: Choeur Montjoie Saint Denis

Description: • Chœur Montjoie Saint-Denis
• Chants de France VIII
• De La France Qui Se Lève

",969
5uW1JenMFqc,fr,le béton fait doucement mal,youtube,Seb BRICOLE,✅LA RECETTE DU BÉTON SOLIDE POUR TES TRAVAUX💪,"🔥L'ASTUCE POUR UN BÉTON SOLIDE !
Faire du béton, c'est simple... mais encore faut-il connaître les bonnes proportions ! Aujourd'hui, je vous montre ma méthode pour un béton ultra résistant.💪
- 3 seaux de Mélange à béton
• 1 seau de Ciment
* de l'Eau à ajouter pour avoir la consistance voulue.
Avec le bon dosage, fini les mauvaises surprises ! 👌
J'ai choisi mon mélange à béton chez @bricocash1176  pour une raison simple : du stock et des prix bas !
Parfait pour avancer vite sur mon projet garage.🚀
📌Enregistrez cette vidéo pour ne plus jamais  rater votre béton !
Partagez à vos potes bricoleurs qui galèrent avec leur dosage !

#bricocash #Bricolage #construction #garage #travaux #matériaux #outils #parpaing #béton #Mortier
#prixbas #astuces #seb_bricole",2025-03-05 00:00:00,33434,24,"('Recette', 'Béton', 'Recette béton', 'Recette du béton', 'Béton solide', 'Proportion', 'Béton proportion', 'Dosage', 'Dosage béton', 'Brico_cash', 'Brico cash', 'Seb_bricole', 'Comment faire', 'Comment faire béton solide')",Howto & Style,0,288.0,"✅LA RECETTE DU BÉTON SOLIDE POUR TES TRAVAUX💪🔥L'ASTUCE POUR UN BÉTON SOLIDE !
Faire du béton, c'est simple... mais encore faut-il connaître les bonnes proportions ! Aujourd'hui, je vous montre ma méthode pour un béton ultra résistant.💪
- 3 seaux de Mélange à béton
• 1 seau de Ciment
* de l'Eau à ajouter pour avoir la consistance voulue.
Avec le bon dosage, fini les mauvaises surprises ! 👌
J'ai choisi mon mélange à béton chez @bricocash1176  pour une raison simple : du stock et des prix bas !
Parfait pour avancer vite sur mon projet garage.🚀
📌Enregistrez cette vidéo pour ne plus jamais  rater votre béton !
Partagez à vos potes bricoleurs qui galèrent avec leur dosage !

#bricocash #Bricolage #construction #garage #travaux #matériaux #outils #parpaing #béton #Mortier
#prixbas #astuces #seb_bricoleSeb BRICOLE","Title: ✅LA RECETTE DU BÉTON SOLIDE POUR TES TRAVAUX💪

Channel: Seb BRICOLE

Description: 🔥L'ASTUCE POUR UN BÉTON SOLIDE !
Faire du béton, c'est simple... mais encore faut-il connaître les bonnes proportions ! Aujourd'hui, je vous montre ma méthode pour un béton ultra résistant.💪
- 3 seaux de Mélange à béton
• 1 seau de Ciment
* de l'Eau à ajouter pour avoir la consistance voulue.
Avec le bon dosage, fini les mauvaises surprises ! 👌
J'ai choisi mon mélange à béton chez @bricocash1176  pour une raison simple : du stock et des prix bas !
Parfait pour avancer vite sur mon projet garage.🚀
📌Enregistrez cette vidéo pour ne plus jamais  rater votre béton !
Partagez à vos potes bricoleurs qui galèrent avec leur dosage !

#bricocash #Bricolage #construction #garage #travaux #matériaux #outils #parpaing #béton #Mortier
#prixbas #astuces #seb_bricole

",226
8BYEtecPd0U,fr,le béton fait doucement mal,youtube,Seb BRICOLE,✅COMMENT FAIRE UN PLANCHER HOURDIS BÉTON : ASTUCE À CONNAÎTRE 👌 #construction,"💡 ASTUCE DE PRO !
Avant de poser tes hourdis, prends 2 minutes pour faire CE PETIT GESTE qui change tout 👇

👉 Un côté des hourdis a souvent une bavure de béton… et si tu ne la grattes pas, ça crée des espaces entre eux 😬
Résultat ? Ton béton fluide autoplaçant risque de passer entre les hourdis et de les remplir 💸

🪵 Alors un petit coup de bois, tu grattes la bavure, et c’est nickel chrome 😎
Une fois propres, les hourdis s’emboîtent comme des LEGO 🧱 — un vrai jeu d’enfant ! 👶

🚧 Une astuce simple, rapide, mais ultra efficace pour un chantier propre et sans galère 💪

#AstuceChantier #Bricolage #Maçonnerie #Construction #Chantier #Travaux #Beton
#seb_bricole",2025-10-16 00:00:00,986,107,"('Comment faire un plancher hourdis béton', 'Hourdis', 'Hourdis béton', 'Comment faire une dalle béton avec hourdis', 'Comment faire dalle avec hourdis béton', 'Entrevous béton', 'Tuto', 'Construction', 'Pour toi', 'Seb bricole')",Howto & Style,0,26.0,"✅COMMENT FAIRE UN PLANCHER HOURDIS BÉTON : ASTUCE À CONNAÎTRE 👌 #construction💡 ASTUCE DE PRO !
Avant de poser tes hourdis, prends 2 minutes pour faire CE PETIT GESTE qui change tout 👇

👉 Un côté des hourdis a souvent une bavure de béton… et si tu ne la grattes pas, ça crée des espaces entre eux 😬
Résultat ? Ton béton fluide autoplaçant risque de passer entre les hourdis et de les remplir 💸

🪵 Alors un petit coup de bois, tu grattes la bavure, et c’est nickel chrome 😎
Une fois propres, les hourdis s’emboîtent comme des LEGO 🧱 — un vrai jeu d’enfant ! 👶

🚧 Une astuce simple, rapide, mais ultra efficace pour un chantier propre et sans galère 💪

#AstuceChantier #Bricolage #Maçonnerie #Construction #Chantier #Travaux #Beton
#seb_bricoleSeb BRICOLE","Title: ✅COMMENT FAIRE UN PLANCHER HOURDIS BÉTON : ASTUCE À CONNAÎTRE 👌 #construction

Channel: Seb BRICOLE

Description: 💡 ASTUCE DE PRO !
Avant de poser tes hourdis, prends 2 minutes pour faire CE PETIT GESTE qui change tout 👇

👉 Un côté des hourdis a souvent une bavure de béton… et si tu ne la grattes pas, ça crée des espaces entre eux 😬
Résultat ? Ton béton fluide autoplaçant risque de passer entre les hourdis et de les remplir 💸

🪵 Alors un petit coup de bois, tu grattes la bavure, et c’est nickel chrome 😎
Une fois propres, les hourdis s’emboîtent comme des LEGO 🧱 — un vrai jeu d’enfant ! 👶

🚧 Une astuce simple, rapide, mais ultra efficace pour un chantier propre et sans galère 💪

#AstuceChantier #Bricolage #Maçonnerie #Construction #Chantier #Travaux #Beton
#seb_bricole

",1
